Forward
300,14434,21,0,0,76.608,"","OK"
301,14435,19,0,0,75.36,"","OK"
302,14436,21,0,0,74.112,"","OK"
303,14437,19,0,0,72.864,"","OK"
304,14438,21,0,0,71.616,"","OK"
305,14439,20,0,0,70.368,"","OK"
306,14440,19,0,0,69.12,"","OK"
307,14441,21,0,0,67.872,"","OK"
308,14442,31,0,0,65.024,"","OK"
309,14443,9,0,0,65.376,"","OK"
310,14444,12,0,0,64.128,"","OK"
311,14445,49,0,0,62.528,"","Payload changed to PT=97"
312,14446,20,0,0,62.528,"","OK"
313,14447,21,0,0,62.528,"","OK"
314,14448,20,0,0,62.528,"","OK"
315,14449,19,0,0,62.528,"","OK"
316,14450,20,0,0,62.528,"","OK"
317,14451,21,0,0,60.928,"","OK"
318,14452,19,0,0,62.528,"","OK"
319,14453,20,0,0,62.528,"","OK"
320,14454,20,0,0,62.528,"","OK"
321,14455,21,0,0,62.528,"","OK"
322,14456,20,0,0,60.928,"","OK"
323,14457,20,0,0,60.928,"","OK"
324,14458,20,0,0,62.528,"","OK"
325,14459,20,0,0,60.928,"","OK"
326,14460,19,0,0,62.528,"","OK"
327,14461,20,0,0,62.528,"","OK"
328,14462,20,0,0,62.528,"","OK"
329,14463,21,0,0,60.928,"","OK"
330,14464,20,0,0,60.928,"","OK"
331,14465,20,0,0,62.528,"","OK"
332,14466,20,0,0,60.928,"","OK"
333,14467,19,0,0,62.528,"","OK"
334,14468,20,0,0,62.528,"","OK"
335,14469,20,0,0,62.528,"","OK"
336,14470,20,0,0,62.528,"","OK"
337,14471,20,0,0,62.528,"","OK"
338,14472,20,0,0,62.528,"","OK"
339,14473,21,0,0,60.928,"","OK"
340,14474,19,0,0,62.528,"","OK"
341,14475,20,0,0,62.528,"","OK"
342,14476,21,0,0,60.928,"","OK"
343,14477,20,0,0,62.528,"","OK"
344,14478,19,0,0,62.528,"","OK"
345,14479,20,0,0,62.528,"","OK"
346,14480,20,0,0,62.176,"","OK"
347,14481,19,0,0,62.528,"SET","Payload changed to PT=105"
348,14482,19,0,0,62.528,"","OK"
349,14483,20,0,0,62.528,"","OK"
350,14484,21,0,0,62.176,"","OK"
351,14485,20,0,0,62.528,"","OK"
352,14486,20,0,0,62.176,"","OK"
353,14487,20,0,0,62.528,"","OK"
354,14488,20,0,0,62.528,"","OK"
355,14489,20,0,0,62.176,"","OK"
356,14490,51,0,0,62.176,"","OK"
357,14491,8,0,0,62.176,"","OK"
358,14492,12,0,0,62.176,"","OK"
359,14493,50,0,0,63.424,"","Payload changed to PT=97"
360,14494,20,0,0,63.424,"","OK"
361,14495,21,0,0,63.424,"","OK"
362,14496,19,0,0,63.424,"","OK"
363,14497,20,0,0,63.424,"","OK"
364,14498,20,0,0,63.424,"","OK"
365,14499,20,0,0,63.424,"","OK"
366,14500,21,0,0,61.824,"","OK"
367,14501,19,0,0,63.424,"","OK"
368,14502,20,0,0,63.424,"","OK"
369,14503,21,0,0,63.424,"","OK"
370,14504,19,0,0,63.424,"","OK"
371,14505,20,0,0,63.424,"","OK"
372,14506,20,0,0,63.424,"","OK"
373,14507,20,0,0,63.424,"","OK"
374,14508,21,0,0,61.824,"","OK"
375,14509,20,0,0,61.824,"","OK"
376,14510,20,0,0,61.824,"","OK"
377,14511,19,0,0,63.424,"","OK"
378,14512,20,0,0,63.424,"","OK"
379,14513,20,0,0,63.424,"","OK"
380,14514,21,0,0,63.424,"","OK"
381,14515,19,0,0,63.424,"","OK"
382,14516,21,0,0,61.824,"","OK"
383,14517,20,0,0,61.824,"","OK"
384,14518,19,0,0,63.424,"","OK"
385,14519,20,0,0,63.424,"","OK"
386,14520,20,0,0,63.424,"","OK"
387,14521,21,0,0,63.424,"","OK"
388,14522,19,0,0,63.424,"","OK"
389,14523,20,0,0,63.424,"","OK"
390,14524,21,0,0,63.424,"","OK"
391,14525,19,0,0,63.424,"","OK"
392,14526,21,0,0,61.824,"","OK"
393,14527,19,0,0,63.424,"","OK"
394,14528,20,0,0,63.424,"","OK"
395,14529,20,0,0,63.072,"","OK"
396,14530,20,0,0,64.32,"","OK"
397,14531,21,0,0,65.568,"","OK"
398,14532,19,0,0,66.816,"","OK"
399,14533,20,0,0,68.064,"","OK"
400,14534,21,0,0,69.312,"","OK"
401,14535,19,0,0,70.56,"","OK"
402,14536,20,0,0,71.808,"","OK"
403,14537,20,0,0,73.056,"","OK"
404,14538,20,0,0,74.656,"","OK"
405,14539,21,0,0,76.256,"","OK"
406,14540,19,0,0,77.152,"","OK"
407,14541,20,0,0,78.4,"","OK"
408,14542,21,0,0,80,"","OK"
409,14543,20,0,0,80,"","OK"
410,14544,19,0,0,81.6,"","OK"
411,14545,21,0,0,81.6,"","OK"
412,14546,19,0,0,81.6,"","OK"
413,14547,20,0,0,81.6,"","OK"
414,14548,21,0,0,80,"","OK"
415,14549,20,0,0,80,"","OK"
416,14550,19,0,0,81.6,"","OK"
417,14551,21,0,0,80,"","OK"
418,14552,20,0,0,80,"","OK"
419,14553,20,0,0,81.6,"","OK"
420,14554,20,0,0,80,"","OK"
421,14555,20,0,0,80,"","OK"
422,14556,19,0,0,81.6,"","OK"
423,14557,20,0,0,81.6,"","OK"
424,14558,20,0,0,81.6,"","OK"
425,14559,21,0,0,81.6,"","OK"
426,14560,20,0,0,81.6,"","OK"
427,14561,19,0,0,81.6,"","OK"
428,14562,21,0,0,80,"","OK"
429,14563,19,0,0,81.6,"","OK"
430,14564,20,0,0,81.6,"","OK"
431,14565,21,0,0,80,"","OK"
432,14566,19,0,0,81.6,"","OK"
